"BUSINESS YEAR","STATE CODE","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","STANDARD COMPONENT ID","PLAN ID","BENEFIT NAME","IS EHB","IS STATE MANDATE","IS COVERED","QUANTITY LIMIT ON SVC","LIMIT QUANTITY","LIMIT UNIT","MINIMUM STAY",EXCLUSIONS,EXPLANATION,"EHB VAR REASON","IS SUBJECTED TO DED TIER 1","IS SUBJECTED TO DED TIER 2","IS EXCLUDED FROM INN MOOP","IS EXCLUDED FROM OON MOOP"
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-02,"Non-Preferred Brand Drugs",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-02,"Prenatal and Postnatal Care",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-02,"Other Practitioner Office Visit (Nurse, Physician Assistant)",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-02,"Outpatient Surgery Physician/Surgical Services",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-02,"Bariatric Surgery",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-02,"Skilled Nursing Facility",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-02,"Preferred Brand Drugs",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-02,"Routine Dental Services (Adult)",No,,No,,,,,,,,,,,
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-02,"Preventive Care/Screening/Immunization",Yes,,Yes,,,,,,"Covered in accordance with ACA guidelines.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Well Baby Visits and Care",Yes,,Yes,,,,,,"Covered in accordance with ACA guidelines.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Cosmetic Surgery",No,,No,,,,,,,,,,,
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Treatment for Temporomandibular Joint Disorders",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Infusion Therapy",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Habilitation Services",Yes,,Yes,Yes,30,"Visit(s) per Year",,,"Limited to 30 visits per year per therapy (occupational therapy, physical therapy, cognitive and speech therapy). Habilitation services provided to treat a behavioral health diagnosis fall under mental/behavioral health services. Limits do not apply to mental/behavioral health services.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Major Dental Care - Adult",No,,No,,,,,,,,,,,
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Rehabilitative Occupational and Rehabilitative Physical Therapy",Yes,,Yes,Yes,30,"Visit(s) per Year",,,"Limited to 30 visits per year per therapy (occupational therapy, physical therapy, cognitive and speech therapy). Note: Limits do not apply when provided for a mental health/substance use disorder diagnosis.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Substance Abuse Disorder Outpatient Services",Yes,,Yes,,,,,,"Cost sharing shown applies to outpatient office visits only.See Summary of Benefits and Coverage and the policy for more information on an additional outpatient category, Other Outpatient Services, which may apply a different cost share amount and require prior authorization. Note: Office visits do not require prior authorization.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Home Health Care Services",Yes,,Yes,,,,,,,"Substantially Equal",,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Specialist Visit",Yes,,Yes,,,,,,"Specialist visits provided to treat a behavioral health diagnosis fall under mental/behavioral health services.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Long-Term/Custodial Nursing Home Care",No,,No,,,,,,,,,,,
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Chiropractic Care",Yes,,Yes,Yes,30,"Visit(s) per Year",,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Nutritional Counseling",Yes,,Yes,,,,,,"Nutritional counseling provided to treat a behavioral health diagnosis falls under mental/behavioral health services.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Laboratory Outpatient and Professional Services",Yes,,Yes,,,,,,"Laboratory services provided to treat a behavioral health diagnosis fall under mental/behavioral health services.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Primary Care Visit to Treat an Injury or Illness",Yes,,Yes,,,,,,"Unlimited Virtual 24/7 Care Visits received from Ambetter’s designated telehealth provider covered at No Charge, except for HSAs. Primary care visits provided to treat a behavioral health diagnosis fall under mental/behavioral health services.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Generic Drugs",Yes,,Yes,,,,,,"Cost sharing shown applies to Tier 1a-Preferred Generic Drugs only. See Summary of Benefits and the policy or service agreement for more information on an additional category, Tier 1b-Generic Drugs, which may apply a higher cost share. Up to a 30 day supply at any participating pharmacy or up to a 90 day supply at a 90 day retail pharmacy. Refer to the prescription drug list for more information. $0 Insulin Options available, these are identified on your Formulary by the ""#"" symbol.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Inpatient Hospital Services (e.g., Hospital Stay)",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"X-rays and Diagnostic Imaging",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Reconstructive Surgery",Yes,,Yes,,,,,,"1. Treatment provided for the correction of defects incurred in an Accidental Injury sustained by the Member; 2. Surgery performed on a child for the correction of a cleft palate or cleft lip, removal of a port-wine stain or hemangioma (only on the face), or correction of a congenital abnormality; 3. Treatment provided when it is incidental to disease or for reconstructive surgery following neoplastic (cancer) surgery; 4. In connection with a mastectomy resulting from cancer surgery, services for (a) reconstruction of the breast on which the cancer-related surgery was performed; (b) surgery to reconstruct the other breast to produce a symmetrical appearance; and (c) prostheses and services to correct physical complications for all stages of the mastectomy, including lymphedemas; 5. Reduction mammoplasty, if such reduction mammoplasty meets Coverage Criteria. Prior Authorization may be required - please contact the number listed on your ID card.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Accidental Dental",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Specialty Drugs",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Hearing Aids",Yes,,Yes,Yes,2,"Item(s) per 2 Years",,,"Cochlear Implants and Bone Anchored Hearing Aids are a covered benefit.","Substantially Equal",,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Orthodontia - Child",Yes,,No,,,,,,,"Dental Only Plan Available",,,,
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Inpatient Physician and Surgical Services",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Routine Eye Exam for Children",Yes,,Yes,Yes,1,"Exam(s) per Year",,,,"Substantially Equal",,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Allergy Testing",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Major Dental Care - Child",Yes,,No,,,,,,,"Dental Only Plan Available",,,,
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,Acupuncture,No,,Yes,,,,,,"Acupuncture is covered when used as an alternative to anesthesia. Acupuncture provided to treat a behavioral health diagnosis falls under mental/behavioral health services.","Additional EHB Benefit",,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Prosthetic Devices",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Basic Dental Care - Child",Yes,,No,,,,,,,"Dental Only Plan Available",,,,
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Imaging (CT/PET Scans, MRIs)",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Mental/Behavioral Health Outpatient Services",Yes,,Yes,,,,,,"Cost sharing shown applies to outpatient office visits only.See Summary of Benefits and Coverage and the policy for more information on an additional outpatient category, Other Outpatient Services, which may apply a different cost share amount and require prior authorization. Note: Office visits do not require prior authorization.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,Transplant,Yes,,Yes,,,,,,"Limited to $10,000 for transportation & lodging per transplant; $30,000 for donor search per transplant.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Abortion for Which Public Funding is Prohibited",Yes,,Yes,,,,,,,"Other Law/Regulation",,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Mental/Behavioral Health Inpatient Services",Yes,,Yes,,,,,,"Prior authorization may be required - please contact the number listed on your ID card.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,Radiation,Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Urgent Care Centers or Facilities",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Durable Medical Equipment",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Outpatient Facility Fee (e.g., Ambulatory Surgery Center)",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Outpatient Rehabilitation Services",Yes,,Yes,Yes,30,"Visit(s) per Year",,,"Limited to 30 visits per year per therapy (occupational therapy, physical therapy, cognitive and speech therapy). Note: Limits do not apply when provided for a mental health/substance use disorder diagnosis.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Substance Abuse Disorder Inpatient Services",Yes,,Yes,,,,,,"The first 180 days of substance use disorder treatment is not subject to prior authorization.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Private-Duty Nursing",Yes,,Yes,,,,,,"Available on home and outpatient basis only (inpatient excluded).",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Delivery and All Inpatient Services for Maternity Care",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Dental Check-Up for Children",Yes,,No,,,,,,,"Dental Only Plan Available",,,,
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Emergency Room Services",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Routine Eye Exam (Adult)",No,,No,,,,,,,,,,,
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Emergency Transportation/Ambulance",Yes,,Yes,,,,,,"Prior authorization is not required for emergency transport, however, all non-emergent transport requires prior authorization. If you receive service from an out of network ground/water ambulance provider, you may be subject to balance billing.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,Dialysis,Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Diabetes Education",No,,Yes,,,,,,,"Additional EHB Benefit",,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,Chemotherapy,Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Weight Loss Programs",No,,No,,,,,,,,,,,
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Hospice Services",Yes,,Yes,,,,,,"Respite Care is not a covered benefit.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Routine Foot Care",No,,Yes,,,,,,,"Additional EHB Benefit",,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Eye Glasses for Children",Yes,,Yes,Yes,1,"Item(s) per Year",,,,"Substantially Equal",,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Infertility Treatment",Yes,,Yes,,,,,,"Coverage includes artificial insemination and standard dosages, lengths of treatment and cycles of therapy of prescription drugs used to stimulate ovulation for artificial insemination or unassisted conception.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Basic Dental Care - Adult",No,,No,,,,,,,,,,,
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Rehabilitative Speech Therapy",Yes,,Yes,Yes,30,"Visit(s) per Year",,,"Limited to 30 visits per year per therapy (occupational therapy, physical therapy, cognitive and speech therapy). Note: Limits do not apply when provided for a mental health/substance use disorder diagnosis.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Non-Preferred Brand Drugs",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Prenatal and Postnatal Care",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Other Practitioner Office Visit (Nurse, Physician Assistant)",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Outpatient Surgery Physician/Surgical Services",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Bariatric Surgery",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Skilled Nursing Facility",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Preferred Brand Drugs",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Routine Dental Services (Adult)",No,,No,,,,,,,,,,,
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-03,"Preventive Care/Screening/Immunization",Yes,,Yes,,,,,,"Covered in accordance with ACA guidelines.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-04,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-04,"Well Baby Visits and Care",Yes,,Yes,,,,,,"Covered in accordance with ACA guidelines.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-04,"Cosmetic Surgery",No,,No,,,,,,,,,,,
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-04,"Treatment for Temporomandibular Joint Disorders",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-04,"Infusion Therapy",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-04,"Habilitation Services",Yes,,Yes,Yes,30,"Visit(s) per Year",,,"Limited to 30 visits per year per therapy (occupational therapy, physical therapy, cognitive and speech therapy). Habilitation services provided to treat a behavioral health diagnosis fall under mental/behavioral health services. Limits do not apply to mental/behavioral health services.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-04,"Major Dental Care - Adult",No,,No,,,,,,,,,,,
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-04,"Rehabilitative Occupational and Rehabilitative Physical Therapy",Yes,,Yes,Yes,30,"Visit(s) per Year",,,"Limited to 30 visits per year per therapy (occupational therapy, physical therapy, cognitive and speech therapy). Note: Limits do not apply when provided for a mental health/substance use disorder diagnosis.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-04,"Substance Abuse Disorder Outpatient Services",Yes,,Yes,,,,,,"Cost sharing shown applies to outpatient office visits only.See Summary of Benefits and Coverage and the policy for more information on an additional outpatient category, Other Outpatient Services, which may apply a different cost share amount and require prior authorization. Note: Office visits do not require prior authorization.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-04,"Home Health Care Services",Yes,,Yes,,,,,,,"Substantially Equal",,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-04,"Specialist Visit",Yes,,Yes,,,,,,"Specialist visits provided to treat a behavioral health diagnosis fall under mental/behavioral health services.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-04,"Long-Term/Custodial Nursing Home Care",No,,No,,,,,,,,,,,
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-04,"Chiropractic Care",Yes,,Yes,Yes,30,"Visit(s) per Year",,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-04,"Nutritional Counseling",Yes,,Yes,,,,,,"Nutritional counseling provided to treat a behavioral health diagnosis falls under mental/behavioral health services.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-04,"Laboratory Outpatient and Professional Services",Yes,,Yes,,,,,,"Laboratory services provided to treat a behavioral health diagnosis fall under mental/behavioral health services.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-04,"Primary Care Visit to Treat an Injury or Illness",Yes,,Yes,,,,,,"Unlimited Virtual 24/7 Care Visits received from Ambetter’s designated telehealth provider covered at No Charge, except for HSAs. Primary care visits provided to treat a behavioral health diagnosis fall under mental/behavioral health services.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-04,"Generic Drugs",Yes,,Yes,,,,,,"Cost sharing shown applies to Tier 1a-Preferred Generic Drugs only. See Summary of Benefits and the policy or service agreement for more information on an additional category, Tier 1b-Generic Drugs, which may apply a higher cost share. Up to a 30 day supply at any participating pharmacy or up to a 90 day supply at a 90 day retail pharmacy. Refer to the prescription drug list for more information. $0 Insulin Options available, these are identified on your Formulary by the ""#"" symbol.",,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-04,"Inpatient Hospital Services (e.g., Hospital Stay)",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-04,"X-rays and Diagnostic Imaging",Yes,,Yes,,,,,,,,,,No,Yes
2026,NJ,17970,SERFF,1,1/13/2026,17970NJ0010003,17970NJ0010003-04,"Reconstructive Surgery",Yes,,Yes,,,,,,"1. Treatment provided for the correction of defects incurred in an Accidental Injury sustained by the Member; 2. Surgery performed on a child for the correction of a cleft palate or cleft lip, removal of a port-wine stain or hemangioma (only on the face), or correction of a congenital abnormality; 3. Treatment provided when it is incidental to disease or for reconstructive surgery following neoplastic (cancer) surgery; 4. In connection with a mastectomy resulting from cancer surgery, services for (a) reconstruction of the breast on which the cancer-related surgery was performed; (b) surgery to reconstruct the other breast to produce a symmetrical appearance; and (c) prostheses and services to correct physical complications for all stages of the mastectomy, including lymphedemas; 5. Reduction mammoplasty, if such reduction mammoplasty meets Coverage Criteria. Prior Authorization may be required - please contact the number listed on your ID card.",,,,No,Yes
